OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
971,PRIN,24033805700,6907,1998,362.0,18.1,8,7,(+/-) 11.6,,,1279809.4675683125,7499.639192233214
972,PRIN,24033802502,2553,681,0.0,0.0,4,3,(+/-) 6.7,,,1009502.9902904632,4257.071684602081
973,PRIN,24033800800,3514,455,59.0,12.9,5,0,(+/-) 19,,,111372385.58661889,54131.8816716687
974,PRIN,24033800105,3474,692,42.0,6.1,6,2,(+/-) 9.8,,,2078733.1333535907,7564.202004833673
975,PRIN,24033803612,3941,1081,286.0,26.5,11,6,(+/-) 16.1,,,1531545.8129176523,6081.650859944136
976,PRIN,24033801309,3939,730,185.0,25.3,5,0,(+/-) 27.6,,,7740362.256873003,19781.170601735168
977,PRIN,24033804002,4786,1954,307.0,15.7,9,7,(+/-) 12.8,,,2074371.1798874724,8524.499611874782
978,PRIN,24033803700,3113,881,29.0,3.3,7,3,(+/-) 4.8,,,927758.0048677444,4202.589211982899
979,PRIN,24033805909,4936,886,0.0,0.0,9,7,(+/-) 4.8,,,1185597.8230154435,6542.031358406037
980,PRIN,24033801211,2891,275,0.0,0.0,8,0,(+/-) 14.3,,,3199209.3987583267,11418.47057068754
981,PRIN,24033806800,4012,1067,34.0,3.2,3,0,(+/-) 4.6,,,2370439.1693475926,7619.759840928303
982,PRIN,24033800216,3812,519,8.0,1.5,8,3,(+/-) 2.8,,,3068121.630184476,9216.828700278758
983,PRIN,24033801807,4651,1331,27.0,2.0,8,4,(+/-) 3.9,,,2959123.698533461,10792.468015179224
984,PRIN,24033801409,2547,499,0.0,0.0,11,4,(+/-) 8.3,,,2886670.201149875,10662.85445851766
985,PRIN,24033801212,4102,963,38.0,3.9,9,1,(+/-) 5.3,,,2704135.917937055,9212.641239229875
986,PRIN,24033802405,3501,659,35.0,5.3,7,4,(+/-) 8.6,,,3983004.792456911,9967.094385720171
987,PRIN,24033800516,3715,505,0.0,0.0,7,0,(+/-) 8.1,,,2648393.9756379314,10278.178048163949
988,PRIN,24033806710,4472,668,28.0,4.2,11,2,(+/-) 7.3,,,2332148.264550405,6535.141090108225
989,PRIN,24033803521,8491,1849,0.0,0.0,7,1,(+/-) 2.3,,,5155672.033515021,9867.448372327852
990,PRIN,24033807408,5816,1230,165.0,13.4,15,6,(+/-) 12.2,,,28503726.58846025,32155.082126169702
991,PRIN,24033801307,3708,604,58.0,9.6,5,1,(+/-) 11.2,,,8727591.81894828,16820.175516887783
992,PRIN,24033801410,3826,531,49.0,9.3,6,1,(+/-) 14.9,,,3030115.8406994794,9534.253797419167
993,PRIN,24033803509,3854,1150,344.0,29.9,8,4,(+/-) 17,,,2216300.9843865405,8025.261893224336
994,PRIN,24033807102,3088,595,0.0,0.0,11,6,(+/-) 6.9,,,3651791.967523883,8579.148368170483
995,PRIN,24033801312,5248,1266,34.0,2.7,5,0,(+/-) 5.1,,,6343174.974807972,12089.43144809014
996,PRIN,24033802002,4109,609,3.0,0.5,6,5,(+/-) 1.4,,,1897663.4854604448,6685.548548481501
997,PRIN,24033800518,3843,875,11.0,1.3,12,0,(+/-) 2.1,,,12970537.48599211,19176.293964753866
998,PRIN,24033800517,5216,977,155.0,15.9,11,0,(+/-) 20.9,,,11841745.708681287,16846.606460448747
999,PRIN,24033800103,2323,488,63.0,12.9,4,3,(+/-) 18.5,,,2284134.6812981186,7657.129246246081
1000,PRIN,24033803900,4196,1294,516.0,39.9,8,8,(+/-) 27.8,,,827359.7068045737,3889.3458983813357
1001,PRIN,24033803801,2500,777,71.0,9.1,9,7,(+/-) 6.8,,,1249113.6913954953,5594.897331423419
1002,PRIN,24033803613,7018,1916,240.0,12.5,7,5,(+/-) 10.1,,,1607768.3707881544,5877.021550809849
1003,PRIN,24033806714,6542,2290,1156.0,50.5,11,4,(+/-) 20.3,,,1757050.1174724381,6846.509113731567
1004,PRIN,24033806501,5397,1361,280.0,20.6,10,7,(+/-) 17,,,1571753.8960636775,7038.201916229792
1005,PRIN,24033804600,3621,801,109.0,13.6,5,3,(+/-) 12.7,,,1197092.285602896,4831.4397493173
1006,PRIN,24033803526,3488,438,0.0,0.0,8,0,(+/-) 9.2,,,2332181.838077189,9336.88818417394
1007,PRIN,24033800511,5680,1266,78.0,6.2,5,0,(+/-) 8.5,,,4024720.113693589,9325.285805405401
1008,PRIN,24033801311,6786,1325,46.0,3.5,12,0,(+/-) 6.1,,,36311927.00360514,34877.8960918447
1009,PRIN,24033800409,7047,1524,82.0,5.4,10,0,(+/-) 10,,,8034384.6176850395,13894.37074732376
1010,PRIN,24033801216,3916,635,154.0,24.3,6,0,(+/-) 22.7,,,8079437.5597567065,13288.71370802399
1011,PRIN,24033801908,3057,446,64.0,14.3,6,3,(+/-) 13.7,,,1591900.5038402458,6836.728077473523
1012,PRIN,24033801208,5197,1064,13.0,1.2,8,0,(+/-) 2.1,,,3623443.3833426535,8631.081550533629
1013,PRIN,24033803608,6910,1758,250.0,14.2,13,6,(+/-) 12.6,,,5231122.782578068,10241.457093950525
1014,PRIN,24033801308,3505,690,49.0,7.1,3,0,(+/-) 6.8,,,2605978.540166191,7477.92122368158
1015,PRIN,24033805907,3713,980,295.0,30.1,5,4,(+/-) 19.8,,,232673.64509842268,2616.3168817379506
1016,PRIN,24033801005,3999,634,0.0,0.0,10,0,(+/-) 6.5,,,5196458.615499043,14821.309770494729
1017,PRIN,24033802804,5074,1331,134.0,10.1,9,3,(+/-) 12.2,,,5302458.84939655,11015.582352484378
1018,PRIN,24033806711,4979,1488,116.0,7.8,9,3,(+/-) 6.4,,,1459250.1240317733,5159.775202069202
1019,PRIN,24033801106,1682,829,19.0,2.3,7,0,(+/-) 3.7,,,14789079.626176985,18324.030481628357
1020,PRIN,24033803528,7371,1223,49.0,4.0,5,0,(+/-) 10.2,,,5748926.14309854,9979.613954269138
1021,PRIN,24033801905,6705,1053,276.0,26.2,9,4,(+/-) 24.2,,,4715898.38209998,9563.420771412037
1022,PRIN,24033800707,3502,627,6.0,1.0,10,0,(+/-) 1.7,,,15731454.223124193,22652.81729137503
1023,PRIN,24033803803,6244,1772,170.0,9.6,10,8,(+/-) 9.6,,,2102336.9948300435,5855.185373833116
1024,PRIN,24033800605,5153,863,0.0,0.0,8,0,(+/-) 4.9,,,25108345.942342326,28804.298589853333
1025,PRIN,24033805000,5921,1020,44.0,4.3,8,7,(+/-) 7.8,,,1868357.4200171132,8405.919305269586
1026,PRIN,24033807404,6039,1554,219.0,14.1,7,3,(+/-) 16.4,,,6704583.758644383,14815.588490134423
1027,PRIN,24033801701,4469,1054,174.0,16.5,6,2,(+/-) 14,,,2167663.2879454396,6644.192567937226
1028,PRIN,24033802301,3152,410,109.0,26.5,8,3,(+/-) 15.9,,,1612976.0418685803,7310.455999954531
1029,PRIN,24033801302,3210,893,26.0,2.9,4,0,(+/-) 5.7,,,28382123.51478607,27864.172193854378
1030,PRIN,24033807500,7182,1326,68.0,5.1,13,10,(+/-) 5.6,,,3126706.540862172,10269.20591305972
1031,PRIN,24033800900,1536,383,57.0,14.9,4,0,(+/-) 19.1,,,82339069.0495115,56178.26399883231
1032,PRIN,24033801004,5451,1152,23.0,2.0,14,0,(+/-) 3.2,,,36739138.89032277,36975.233719731375
1033,PRIN,24033803100,3448,915,418.0,45.7,4,2,(+/-) 31.4,,,2234974.237016138,6477.957497957784
1034,PRIN,24033803605,7504,2028,505.0,24.9,13,8,(+/-) 25.1,,,3107113.6854634485,10500.69772587783
1035,PRIN,24033800410,6681,1392,25.0,1.8,5,0,(+/-) 2.7,,,14425427.237036362,21029.067191120816
1036,PRIN,24033801808,3463,626,147.0,23.5,5,2,(+/-) 19.6,,,1173543.604334912,6969.33761714503
1037,PRIN,24033801210,4243,859,100.0,11.6,8,0,(+/-) 13.3,,,5364554.196489012,12658.722677130243
1038,PRIN,24033803514,4949,874,80.0,9.2,6,1,(+/-) 14.8,,,4420465.721921085,9436.859498617652
1039,PRIN,24033803200,2757,755,211.0,28.0,7,3,(+/-) 21.9,,,1551402.8640800721,6514.660572937822
1040,PRIN,24033806100,4353,980,0.0,0.0,8,6,(+/-) 4.2,,,1374708.4582186197,6065.047315465147
1041,PRIN,24033807305,3865,832,415.0,49.9,8,6,(+/-) 30.4,,,3034651.502574573,7428.176543177109
1042,PRIN,24033807304,2078,463,87.0,18.8,3,3,(+/-) 17.7,,,1776552.0864517814,6094.982092918295
1043,PRIN,24033801214,4023,754,87.0,11.6,6,0,(+/-) 12.5,,,6273545.61975512,15678.18933067737
1044,PRIN,24033802106,4872,1277,281.0,22.0,3,2,(+/-) 15.9,,,1088223.7763757168,4589.95991259413
1045,PRIN,24033800401,2352,393,3.0,0.8,4,0,(+/-) 1.9,,,4947072.526019544,11340.373401786825
1046,PRIN,24033803606,5101,1122,218.0,19.4,10,4,(+/-) 17.3,,,3318941.3109768396,8805.59999639047
1047,PRIN,24033801404,6046,832,103.0,12.4,7,3,(+/-) 18.3,,,5237378.266347053,14341.77028774232
1048,PRIN,24033802805,5268,1207,37.0,3.1,7,3,(+/-) 4,,,1940977.8528316796,5792.7244787073805
1049,PRIN,24033800507,3158,556,31.0,5.6,12,0,(+/-) 8.7,,,40673788.5962717,35534.715814325165
1050,PRIN,24033803512,5839,943,45.0,4.8,11,2,(+/-) 7.3,,,5432199.058983044,11854.62099555593
1051,PRIN,24033800701,9050,1921,0.0,0.0,9,0,(+/-) 2.2,,,27451287.738079995,27244.447967067837
1052,PRIN,24033803516,4497,885,0.0,0.0,9,2,(+/-) 4.7,,,3739110.7121159853,9782.261336900203
1053,PRIN,24033807409,3998,1196,236.0,19.7,5,4,(+/-) 15.4,,,2303064.1175402687,9608.872579574427
1054,PRIN,24033800412,4787,1458,243.0,16.7,6,2,(+/-) 16.1,,,2178703.636107169,7127.300596632172
1055,PRIN,24033804101,2957,920,45.0,4.9,10,5,(+/-) 5.1,,,1394786.3678085136,6580.523537414734
1056,PRIN,24033803513,5914,1371,151.0,11.0,6,0,(+/-) 19.7,,,2498430.196351214,7227.817084881255
1057,PRIN,24033801904,3334,420,0.0,0.0,14,4,(+/-) 9.6,,,3835195.999092484,13861.383744842622
1058,PRIN,24033800203,4764,1134,34.0,3.0,6,1,(+/-) 2.9,,,10833491.102021154,18001.076915868667
1059,PRIN,24033801407,7010,1527,61.0,4.0,10,1,(+/-) 6.4,,,5889157.049998267,10726.287756633272
1060,PRIN,24033807410,4891,727,337.0,46.4,4,4,(+/-) 20.3,,,1200813.6871999924,5054.277457933645
1061,PRIN,24033804700,3370,712,7.0,1.0,5,3,(+/-) 2.4,,,1063582.3501343646,5008.00051522828
1062,PRIN,24033800109,4376,1266,361.0,28.5,6,2,(+/-) 22.7,,,877266.2242517798,5870.55896380147
1063,PRIN,24033802103,2884,827,73.0,8.8,7,4,(+/-) 13.4,,,1901280.9443450936,7421.3433952467685
1064,PRIN,24033800108,3741,997,150.0,15.0,4,2,(+/-) 18.4,,,915950.9263174877,4153.969924545409
1065,PRIN,24033800210,3330,965,39.0,4.0,5,3,(+/-) 4.6,,,938444.1950907774,4147.866262210269
1066,PRIN,24033802408,2041,259,12.0,4.6,7,4,(+/-) 7.3,,,548905.0108666639,3381.3151064043213
1067,PRIN,24033805904,4059,921,221.0,24.0,11,8,(+/-) 19.9,,,2548375.09072457,7824.162249670527
1068,PRIN,24033800408,7502,1729,36.0,2.1,8,1,(+/-) 2.9,,,10688983.45682954,14240.04837631435
1069,PRIN,24033803610,4049,1155,185.0,16.0,5,4,(+/-) 16,,,1280166.0619329733,6101.89584332529
1070,PRIN,24033807405,6932,1866,172.0,9.2,7,4,(+/-) 9.3,,,7119939.632753663,11037.372471868812
1071,PRIN,24033801704,4664,845,0.0,0.0,7,4,(+/-) 4.9,,,2342928.042292288,6885.000744577241
1072,PRIN,24033802600,3203,364,82.0,22.5,5,3,(+/-) 29.9,,,916119.2508984823,4225.522737023135
1073,PRIN,24033801215,2823,639,31.0,4.9,10,0,(+/-) 5.8,,,6896458.857043659,11496.146802644651
1074,PRIN,24033806601,5698,1603,281.0,17.5,11,9,(+/-) 13.4,,,1041939.0895926849,4340.403097854297
1075,PRIN,24033804801,2662,575,11.0,1.9,4,2,(+/-) 3.3,,,323143.0497266694,3108.6644074151413
1076,PRIN,24033801313,3497,831,8.0,1.0,10,1,(+/-) 1.9,,,5346144.7174335485,12204.392611697791
1077,PRIN,24033801209,4308,1059,139.0,13.1,6,0,(+/-) 12.5,,,2921045.634343634,8483.159580092484
1078,PRIN,24033805500,4004,1103,277.0,25.1,11,9,(+/-) 17.4,,,1008212.3913703887,5299.647695784066
1079,PRIN,24033806602,4967,1744,555.0,31.8,6,3,(+/-) 16.6,,,1639399.8053843402,5425.225015741568
1080,PRIN,24033803519,6320,1083,15.0,1.4,10,3,(+/-) 2.3,,,3227954.167995347,8947.517609549144
1081,PRIN,24033804001,5413,1778,187.0,10.5,8,6,(+/-) 9,,,836567.9082120907,4597.657690156279
1082,PRIN,24033800106,3439,859,25.0,2.9,6,1,(+/-) 3.3,,,2287516.656651875,9018.146559801613
1083,PRIN,24033800217,4086,733,21.0,2.9,4,2,(+/-) 3.6,,,2912908.781433111,9279.09332394313
1084,PRIN,24033805908,2763,596,125.0,21.0,5,3,(+/-) 26.7,,,1016521.5155609838,4244.767484852533
1085,PRIN,24033804300,3556,992,176.0,17.7,11,7,(+/-) 14.6,,,3479414.5563942106,9927.230947212314
1086,PRIN,24033800606,4376,867,40.0,4.6,6,0,(+/-) 7.3,,,2082425.513449139,8040.691394274328
1087,PRIN,24033803001,3172,831,100.0,12.0,6,3,(+/-) 13.9,,,1243520.289023387,5454.291178152347
1088,PRIN,24033800218,7312,2434,944.0,38.8,7,2,(+/-) 25.1,,,2086525.3340155007,7418.023779709418
1089,PRIN,24033802803,5856,1265,115.0,9.1,11,6,(+/-) 13.8,,,4309881.17039467,8662.482436807772
1090,PRIN,24033807301,3796,758,223.0,29.4,6,4,(+/-) 20.5,,,3814439.57104373,12670.835119682
1091,PRIN,24033806900,4861,1225,124.0,10.1,11,4,(+/-) 11.7,,,1736822.0827896828,5396.890385937191
1092,PRIN,24033801217,3928,534,64.0,12.0,7,0,(+/-) 11.3,,,4054923.7644272186,11179.131602344863
1093,PRIN,24033800213,3699,835,112.0,13.4,9,3,(+/-) 15.3,,,2397081.4423734904,9540.809398588897
1094,PRIN,24033801003,6423,1345,183.0,13.6,7,0,(+/-) 16.3,,,62388454.26947814,45528.65923227298
1095,PRIN,24033800209,4005,1197,277.0,23.1,5,3,(+/-) 18.7,,,721737.8069613561,5340.674191869486
1096,PRIN,24033805101,3794,914,254.0,27.8,9,8,(+/-) 17.2,,,1202645.5663194398,6029.527481158091
1097,PRIN,24033800519,4094,1083,19.0,1.8,4,0,(+/-) 3,,,3127260.768869147,7575.522046455685
1098,PRIN,24033800607,6425,1451,33.0,2.3,8,0,(+/-) 3.3,,,16571796.708376834,24349.127908433533
1099,PRIN,24033800413,4252,1041,85.0,8.2,6,2,(+/-) 9,,,1486616.4746910625,5178.415182522758
1100,PRIN,24033980000,14041,224,69.0,31.0,9,6,(+/-) 43.1,,,5387723.686135977,14103.677723009629
1101,PRIN,24033806000,6432,1476,224.0,15.2,7,5,(+/-) 12.4,,,1521168.9760739554,5361.372658226494
1102,PRIN,24033802406,2191,439,115.0,26.1,5,4,(+/-) 24.3,,,897435.1654105558,4885.161940525618
1103,PRIN,24033800515,4375,873,102.0,11.7,6,0,(+/-) 16,,,3187125.287628733,10605.431594442953
1104,PRIN,24033800514,7063,1993,92.0,4.6,10,0,(+/-) 7.3,,,7169802.950631264,11047.510338811591
1105,PRIN,24033801207,4562,909,60.0,6.6,12,0,(+/-) 6.1,,,8136184.793170648,14037.094982640612
1106,PRIN,24033802407,3281,359,0.0,0.0,8,5,(+/-) 11.6,,,1410795.3298066538,5534.505472966174
1107,PRIN,24033805601,6916,2426,1131.0,46.6,8,7,(+/-) 17.2,,,523658.48995643004,4581.128305766438
1108,PRIN,24033802700,2447,565,44.0,7.8,8,3,(+/-) 8.5,,,1112614.7905682623,6026.532188488873
1109,PRIN,24033807407,6825,1670,419.0,25.1,7,3,(+/-) 19.2,,,5965899.242725396,13904.98553734377
1110,PRIN,24033800403,4136,1027,99.0,9.6,5,0,(+/-) 10.1,,,3231519.613117982,7430.961022727946
1111,PRIN,24033803508,3842,1224,448.0,36.6,10,3,(+/-) 18.5,,,2192534.16896139,6485.969705250898
1112,PRIN,24033805602,6430,2691,1305.0,48.5,7,6,(+/-) 18.5,,,285300.75328831404,2686.528408027409
1113,PRIN,24033806712,3727,782,421.0,53.8,9,1,(+/-) 43.3,,,4427008.0688687535,10716.054457974751
1114,PRIN,24033804802,3015,935,85.0,9.1,3,2,(+/-) 8.4,,,316974.7602588914,2561.9749375996544
1115,PRIN,24033800402,5096,1044,112.0,10.7,6,0,(+/-) 13.6,,,3500386.4000499914,8668.86566605099
1116,PRIN,24033800522,4118,816,0.0,0.0,9,0,(+/-) 5.2,,,4748618.388035104,9650.839233284363
1117,PRIN,24033803601,3825,736,0.0,0.0,8,2,(+/-) 5.6,,,2332736.5532843936,7405.965921067557
1118,PRIN,24033806713,3448,1013,210.0,20.7,6,1,(+/-) 16.9,,,956283.8762774596,5330.760246724184
1119,PRIN,24033803300,4546,1070,47.0,4.4,10,5,(+/-) 7.7,,,2797657.483606012,8923.09949162189
1120,PRIN,24033804102,6715,1547,277.0,17.9,10,6,(+/-) 14.3,,,2148332.0549650798,6801.342422511791
1121,PRIN,24033801406,2964,439,69.0,15.7,8,2,(+/-) 16,,,4148897.2843649345,10501.662854734219
1122,PRIN,24033801907,3242,330,19.0,5.8,11,5,(+/-) 10,,,4080528.4184169276,11863.235382812194
1123,PRIN,24033805202,3913,1173,76.0,6.5,6,5,(+/-) 10.4,,,866592.5651302625,4066.848005538111
1124,PRIN,24033801408,3341,610,34.0,5.5,10,2,(+/-) 9.9,,,2658054.5711049954,8993.23534437257
1125,PRIN,24033802404,3817,1190,372.0,31.3,7,3,(+/-) 28.1,,,915609.584869951,4570.099536093084
1126,PRIN,24033801105,1393,452,15.0,3.3,5,1,(+/-) 5.2,,,3361000.289541349,13487.063042062273
1127,PRIN,24033803524,5608,1802,305.0,16.9,11,5,(+/-) 17.3,,,2778333.5823274823,10000.637279318918
1128,PRIN,24033800206,3813,499,84.0,16.8,9,1,(+/-) 19.7,,,7939312.587829102,13956.579945004967
1129,PRIN,24033801901,4918,990,124.0,12.5,11,3,(+/-) 13.2,,,4415349.5821337,11956.793465275048
1130,PRIN,24033801801,2044,485,170.0,35.1,3,1,(+/-) 36.2,,,659260.3234567003,3712.6315904755393
1131,PRIN,24033804400,2741,472,41.0,8.7,9,6,(+/-) 5.8,,,2626984.8683824358,7561.9058201808575
1132,PRIN,24033801305,6307,999,135.0,13.5,11,1,(+/-) 14.2,,,8121092.733055976,14838.775177526539
1133,PRIN,24033800504,4442,898,31.0,3.5,7,0,(+/-) 5.6,,,9857609.201046366,15123.976686633227
1134,QUEE,24035811000,4754,977,212.0,21.7,5,0,(+/-) 17,,,20645196.22508417,74614.36361316172
1135,QUEE,24035810600,5015,902,115.0,12.7,8,0,(+/-) 10,,,122606095.8069015,230607.41384737266
1136,QUEE,24035810200,2690,460,140.0,30.4,7,0,(+/-) 21.7,,,180944220.5798829,66298.21314218683
1137,QUEE,24035810100,2701,733,81.0,11.1,4,0,(+/-) 12.7,,,93740406.06444004,58428.54553786658
1138,QUEE,24035810901,6313,1333,39.0,2.9,5,0,(+/-) 3.7,,,27235162.305857807,81360.93222880666
1139,QUEE,24035810902,2768,579,0.0,0.0,4,0,(+/-) 7.1,,,14872376.634957435,38323.46724830958
1140,QUEE,24035810800,6275,1221,38.0,3.1,6,0,(+/-) 3.7,,,18967706.82974428,53962.83103499803
1141,QUEE,24035810700,3875,883,71.0,8.0,5,0,(+/-) 6.9,,,20084326.92315269,57299.195358548895
1142,QUEE,24035810400,6295,1510,8.0,0.5,6,0,(+/-) 1,,,123455870.32421091,107568.29447028697
1143,QUEE,24035810300,5425,1188,95.0,8.0,7,0,(+/-) 6,,,141348071.31073138,66096.09372191735
1144,QUEE,24035810500,4840,1062,134.0,12.6,6,0,(+/-) 8.5,,,210196123.17765844,75229.00212174372
1145,STMA,24037875601,1930,526,30.0,5.7,7,0,(+/-) 6.6,,,31444862.47559712,29708.03838268115
1146,STMA,24037875400,7213,1676,0.0,0.0,9,0,(+/-) 2.5,,,74865194.5718269,96976.18002702955
1147,STMA,24037876003,3579,1087,21.0,1.9,11,1,(+/-) 2.7,,,24672357.135823574,25198.262758621444
1148,STMA,24037875803,5555,1392,0.0,0.0,10,1,(+/-) 3,,,45771104.20744809,71932.51745279745
1149,STMA,24037875000,6172,1770,12.0,0.7,8,0,(+/-) 2,,,54859790.12022643,64307.355561178614
1150,STMA,24037875905,2086,405,149.0,36.8,4,1,(+/-) 23.8,,,8599367.354441961,14030.071820095658
1151,STMA,24037875903,2931,696,189.0,27.2,5,2,(+/-) 21.6,,,2588106.2231456004,6916.883307717151
1152,STMA,24037875501,7099,2335,278.0,11.9,8,0,(+/-) 11.4,,,44861988.96377899,34863.12731474613
1153,STMA,24037875300,3264,480,0.0,0.0,5,0,(+/-) 8.5,,,64365678.52261587,89558.9447845876
1154,STMA,24037876001,5586,1229,161.0,13.1,7,2,(+/-) 11,,,6562541.12211129,12814.882738170412
1155,STMA,24037875202,6220,1685,83.0,4.9,6,0,(+/-) 8.1,,,71500653.26347575,52684.18996490071
1156,STMA,24037876102,2922,421,0.0,0.0,8,1,(+/-) 9.6,,,30192836.42856423,36808.110939907805
1157,STMA,24037876004,7336,1781,89.0,5.0,9,0,(+/-) 5.3,,,7846919.404050693,12123.545875760306
1158,STMA,24037875502,4475,1240,45.0,3.6,8,0,(+/-) 4.6,,,43459445.184930675,30995.078778619478
1159,STMA,24037875906,5087,1236,206.0,16.7,4,1,(+/-) 15.9,,,14459532.066100975,16064.744128429506
1160,STMA,24037876200,7254,1250,133.0,10.6,4,0,(+/-) 14.9,,,112069738.94625486,170797.60726695464
1161,STMA,24037875700,6974,1558,181.0,11.6,10,0,(+/-) 14.4,,,68773199.60653637,91788.64810327391
1162,STMA,24037876101,4489,997,33.0,3.3,5,0,(+/-) 4.4,,,64487394.34999364,145336.96171471503
1163,STMA,24037875201,5611,1368,0.0,0.0,9,0,(+/-) 3.1,,,70214651.55153869,38220.82837311793
1164,STMA,24037875100,5582,1364,218.0,16.0,5,0,(+/-) 15.1,,,54630895.4767532,45741.0145449049
1165,STMA,24037875602,7628,1899,25.0,1.3,9,0,(+/-) 2.3,,,28501697.963553693,31470.624134942263
1166,STMA,24037875904,5379,1104,298.0,27.0,9,2,(+/-) 19.2,,,15293195.61218329,25003.93623740233
1167,SOME,24039930600,2617,580,155.0,26.7,4,0,(+/-) 22.7,,,19839715.352098037,106091.49328094779
1168,SOME,24039930101,6889,1660,730.0,44.0,5,1,(+/-) 20.4,,,106101833.33624172,51168.447607321774
1169,SOME,24039930200,1468,187,16.0,8.5,8,1,(+/-) 10.6,,,129467519.00604443,401815.6525094768
1170,SOME,24039930800,5658,340,14.0,4.2,7,1,(+/-) 6,,,246298417.62265107,230097.54632904608
1171,SOME,24039930102,4223,848,120.0,14.2,6,1,(+/-) 10.8,,,132742666.45892437,114117.91486620398
1172,SOME,24039930500,3830,696,74.0,10.7,7,1,(+/-) 11.8,,,205518746.9404283,286240.5431544802
1173,TALB,24041960100,4068,943,148.0,15.7,5,0,(+/-) 13.6,,,208629255.62998885,108416.53826659042
1174,TALB,24041960201,4113,521,73.0,14.0,7,0,(+/-) 17.4,,,95808052.02141288,224597.4185916567
1175,TALB,24041960700,3903,470,9.0,1.9,3,0,(+/-) 3.2,,,39271261.11336069,146030.11399368956
1176,TALB,24041960900,3908,757,35.0,4.6,3,0,(+/-) 5,,,161756746.00372085,242310.18922456916
1177,TALB,24041960600,1827,401,56.0,14.0,2,0,(+/-) 11.5,,,47820638.42059748,156466.79577274315
1178,TALB,24041960800,1882,238,27.0,11.3,2,0,(+/-) 12.5,,,44518091.8372982,152628.98313808534
1179,TALB,24041960300,3854,953,292.0,30.6,6,0,(+/-) 24.7,,,3866308.60182004,14077.040722187887
1180,TALB,24041960501,4214,665,36.0,5.4,6,0,(+/-) 5.7,,,59719831.676273964,78238.58446470067
1181,TALB,24041960502,3774,612,138.0,22.5,4,0,(+/-) 19.3,,,35035971.96411881,26877.4831275616
1182,TALB,24041960400,6164,1511,151.0,10.0,6,0,(+/-) 9.1,,,5538940.562804657,16940.45670496489
1183,WASH,24043000100,3939,806,148.0,18.4,4,1,(+/-) 14,,,1850030.4214532133,5709.692491264112
1184,WASH,24043010100,1051,272,0.0,0.0,4,0,(+/-) 14.8,,,10447269.03857771,23084.97987103732
1185,WASH,24043010402,6605,1759,250.0,14.2,12,1,(+/-) 10.5,,,51879756.22641227,43824.00373820327
1186,WASH,24043010902,3113,707,125.0,17.7,9,0,(+/-) 24.1,,,72451876.51860106,65200.88766704839
1187,WASH,24043010600,5432,1281,8.0,0.6,5,0,(+/-) 1.2,,,193389071.19215727,66393.43057134547
1188,WASH,24043011100,5933,834,80.0,9.6,9,2,(+/-) 12.7,,,22188707.19857752,26879.688170876758
1189,WASH,24043010802,2621,503,99.0,19.7,5,0,(+/-) 13.8,,,17352037.376113728,21315.757899636046
1190,WASH,24043001002,3711,751,122.0,16.2,6,1,(+/-) 11.3,,,4260390.200018681,9454.382216249785
1191,WASH,24043010700,3304,548,184.0,33.5,2,0,(+/-) 21.9,,,141712629.68900445,83539.20297989444
1192,WASH,24043000400,1607,350,105.0,29.9,12,5,(+/-) 25.7,,,1007450.7389094296,4695.461920007115
1193,WASH,24043011501,4502,1106,51.0,4.6,8,0,(+/-) 5.6,,,62487113.44017296,46784.40995356749
1194,WASH,24043000500,6263,1908,927.0,48.6,8,3,(+/-) 19.2,,,2100432.1920665116,7129.921143100407
1195,WASH,24043010401,4211,1077,10.0,0.9,6,0,(+/-) 1.9,,,8993183.35988166,13216.6490705837
1196,WASH,24043000601,2582,746,174.0,23.3,7,3,(+/-) 20.7,,,1938759.7131055007,7459.770645633685
1197,WASH,24043000301,3421,830,116.0,14.0,9,1,(+/-) 11.4,,,3201685.292960381,8382.689477778875
1198,WASH,24043000602,3155,362,0.0,0.0,7,3,(+/-) 12.1,,,5586053.377021184,15016.05090858089
1199,WASH,24043011302,3757,708,0.0,0.0,11,2,(+/-) 5.8,,,63682000.43568517,38599.74206251614
1200,WASH,24043001001,4478,1189,269.0,22.6,9,1,(+/-) 19.7,,,6637820.565251253,11838.79469006019
1201,WASH,24043011202,4989,1384,340.0,24.6,12,1,(+/-) 14.3,,,33275675.714054354,36483.40530668944
1202,WASH,24043000700,3291,915,523.0,57.2,6,3,(+/-) 23.4,,,1336399.891632822,5451.148111394986
1203,WASH,24043011203,5335,1616,165.0,10.2,11,3,(+/-) 11.3,,,7609884.083993013,17489.40516306324
1204,WASH,24043011400,6482,1500,47.0,3.1,8,0,(+/-) 4.2,,,48741956.76267343,44663.49247613765
1205,WASH,24043011600,2708,315,0.0,0.0,8,0,(+/-) 12.6,,,57353547.93053823,48996.816222281064
1206,WASH,24043000302,2810,975,226.0,23.2,8,4,(+/-) 18.1,,,552729.2040181654,3371.975054669942
1207,WASH,24043010803,4187,723,62.0,8.6,5,1,(+/-) 7.8,,,8745710.066265069,16749.451057029055
1208,WASH,24043000900,3781,670,387.0,57.8,13,5,(+/-) 20.8,,,6424854.868350994,14038.6019425033
