OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
884,MONT,24031700715,6910,1747,239.0,13.7,9.0,,(+/-) 11.6,,,2369243.903626025,7447.646326926051
885,MONT,24031701313,3771,1036,70.0,6.8,13.0,,(+/-) 7.9,,,2639230.89878229,7746.559901437199
886,MONT,24031700315,6238,1941,118.0,6.1,9.0,,(+/-) 4.9,,,6727688.847067615,12926.246375078374
887,MONT,24031701507,5412,1085,7.0,0.6,13.0,,(+/-) 1,,,5552286.93230861,12678.016723199884
888,MONT,24031701214,4031,644,0.0,0.0,5.0,,(+/-) 6,,,1256812.157522765,5421.7271117466435
889,MONT,24031703201,8194,2000,46.0,2.3,19.0,,(+/-) 3.7,,,4278538.10904878,10981.315652237225
890,MONT,24031704503,4003,1194,41.0,3.4,10.0,,(+/-) 4,,,1683891.698213585,5722.584326493457
891,MONT,24031705903,4770,1113,56.0,5.0,6.0,,(+/-) 6.8,,,2848111.703319725,7193.068265374239
892,MONT,24031705800,6210,1640,3.0,0.2,8.0,,(+/-) 0.3,,,9624821.13763664,19051.03630503954
893,MONT,24031700317,6278,1535,89.0,5.8,13.0,,(+/-) 6.3,,,48876452.7054598,42015.846390000275
894,MONT,24031704200,2241,726,47.0,6.5,10.0,,(+/-) 7.5,,,1301393.808380875,5614.146658467038
895,MONT,24031703401,5232,1120,120.0,10.7,13.0,1.0,(+/-) 14.9,,,1780570.63501292,5948.520683146564
896,MONT,24031700204,2267,423,103.0,24.4,8.0,,(+/-) 25.1,,,37601973.44568129,40501.29466670981
897,MONT,24031705701,4483,1202,0.0,0.0,7.0,,(+/-) 3.3,,,1918212.033662765,6414.9926166409605
898,MONT,24031700903,2059,479,75.0,15.7,7.0,,(+/-) 12.4,,,3856285.419925595,8923.228555310594
899,MONT,24031703501,6713,1292,119.0,9.2,15.0,1.0,(+/-) 8.8,,,2285233.81190785,10847.805849048236
900,MONT,24031700834,4988,1520,679.0,44.7,8.0,,(+/-) 30,,,1420514.17225706,7091.684956025052
901,MONT,24031700833,4135,1124,359.0,31.9,10.0,,(+/-) 13.3,,,2363233.40667947,7080.840659314336
902,MONT,24031701506,5073,868,56.0,6.4,15.0,,(+/-) 5.9,,,6065861.225359985,15102.724440356755
903,MONT,24031701312,6476,1729,38.0,2.2,12.0,,(+/-) 2.7,,,4053760.64506511,8605.945030295738
904,MONT,24031702501,3719,300,0.0,0.0,8.0,,(+/-) 12.5,,,333227.257100965,3087.8621588647998
905,MONT,24031700604,6672,1512,8.0,0.5,15.0,,(+/-) 1.2,,,44908491.34247548,40492.89402865479
906,MONT,24031701425,4050,649,129.0,19.9,10.0,,(+/-) 24.6,,,4841436.09116143,10090.69546691496
907,MONT,24031706007,6629,1357,28.0,2.1,11.0,,(+/-) 3.8,,,12895217.507264825,15414.114058883193
908,MONT,24031701317,4421,1001,32.0,3.2,10.0,,(+/-) 4.7,,,36803650.89662749,34110.89379828491
909,MONT,24031703216,3701,332,0.0,0.0,10.0,,(+/-) 12.3,,,1343114.536735715,6001.505130335113
910,MONT,24031701415,8350,1743,59.0,3.4,14.0,,(+/-) 4.4,,,7130120.477543625,13409.108458595965
911,MONT,24031701704,2647,746,57.0,7.6,3.0,,(+/-) 7.5,,,1295164.47265683,6616.712044237665
912,MONT,24031703220,5426,1041,0.0,0.0,12.0,,(+/-) 3.8,,,2222298.54643689,8203.85537840161
913,MONT,24031705400,2879,698,21.0,3.0,5.0,,(+/-) 3.3,,,1965754.63168655,6407.5867995269255
914,MONT,24031701218,2738,248,14.0,5.6,4.0,,(+/-) 8.7,,,725890.11238083,3754.329582218574
915,MONT,24031700400,2432,502,11.0,2.2,10.0,,(+/-) 2.7,,,93264670.411881,46165.11997699738
916,MONT,24031706010,3005,760,0.0,0.0,7.0,,(+/-) 5.1,,,2004552.32680384,7673.535513180829
917,MONT,24031703502,2838,604,14.0,2.3,9.0,,(+/-) 3.3,,,1425633.546063725,6156.929793359783
918,MONT,24031701216,5545,707,59.0,8.3,4.0,,(+/-) 11.7,,,1358712.10704067,5397.851783300591
919,MONT,24031701414,7237,1577,279.0,17.7,15.0,,(+/-) 12.3,,,5769379.657687615,11990.110066757874
920,PRIN,24033802204,4795,522,69.0,13.2,12.0,5.0,(+/-) 14.4,,,8005483.849342575,15334.61401670252
921,PRIN,24033803520,4812,783,25.0,3.2,7.0,1.0,(+/-) 5,,,7015027.13466513,12369.443198676405
922,PRIN,24033800513,7063,1924,0.0,0.0,10.0,1.0,(+/-) 2.1,,,5908102.87317338,11514.079290020005
923,PRIN,24033802107,3937,1021,123.0,12.0,7.0,2.0,(+/-) 13.5,,,851973.780015175,5043.57704760243
924,PRIN,24033804200,2959,563,44.0,7.9,8.0,3.0,(+/-) 12.6,,,2452861.16450378,6901.017732345954
925,PRIN,24033805906,3636,1125,339.0,30.1,6.0,2.0,(+/-) 14.5,,,322969.752567435,3110.242037797756
926,PRIN,24033801709,5867,1609,628.0,39.0,9.0,3.0,(+/-) 20.3,,,2961201.32129376,11337.13752479263
927,PRIN,24033801310,6871,1273,76.0,6.0,3.0,,(+/-) 9.8,,,25385525.317518715,36317.42012109283
928,PRIN,24033802104,2021,479,164.0,34.2,6.0,1.0,(+/-) 25.1,,,1753242.505267395,5582.70767135792
929,PRIN,24033801809,4601,730,189.0,25.9,6.0,3.0,(+/-) 19.7,,,1488797.188356845,5529.6924418376075
930,PRIN,24033805201,4905,1744,263.0,15.1,3.0,2.0,(+/-) 14.7,,,824583.5192727,3437.7763339318976
931,PRIN,24033802001,4555,667,135.0,20.2,10.0,5.0,(+/-) 24.1,,,1864424.936662675,6495.005657018252
932,PRIN,24033801006,5277,1155,39.0,3.4,5.0,,(+/-) 5.6,,,2737015.868924265,7998.170213213153
933,PRIN,24033800521,6761,1066,64.0,6.0,12.0,1.0,(+/-) 7.1,,,10324433.39456224,13838.530203598919
934,PRIN,24033800520,2212,497,0.0,0.0,5.0,,(+/-) 7.9,,,645193.935868085,3167.9973187352603
935,PRIN,24033800102,2563,285,32.0,11.4,5.0,,(+/-) 16.2,,,1344250.98349432,5175.894062886172
936,PRIN,24033800505,2454,434,9.0,2.1,6.0,,(+/-) 3,,,2216332.798205545,6514.640960612288
937,PRIN,24033801600,2556,688,118.0,17.1,5.0,1.0,(+/-) 21.8,,,549245.34817599,3328.458016160886
938,PRIN,24033801213,4197,943,0.0,0.0,9.0,,(+/-) 4.1,,,5093015.34514351,10010.627760181125
939,PRIN,24033803002,2493,571,29.0,5.1,9.0,5.0,(+/-) 6.6,,,899659.317367135,4705.905984189228
940,PRIN,24033805801,3845,941,82.0,8.7,10.0,4.0,(+/-) 9.1,,,1432442.05014776,6633.918699025063
941,PRIN,24033800704,4993,1064,13.0,1.2,7.0,,(+/-) 2.1,,,8595782.731947185,13663.623484074691
942,PRIN,24033800608,7824,2006,118.0,5.9,13.0,,(+/-) 5.6,,,11844687.1758713,21978.479841745244
943,PRIN,24033802203,4309,822,124.0,15.1,11.0,3.0,(+/-) 13.8,,,3786974.24145685,9834.271643334878
944,PRIN,24033800212,7496,1523,69.0,4.5,6.0,,(+/-) 5.7,,,4279406.596001045,11041.007112181394
945,PRIN,24033801802,3764,759,170.0,22.4,7.0,4.0,(+/-) 27.7,,,1076549.443608235,5416.495330601676
946,PRIN,24033801707,5814,1377,377.0,27.4,9.0,1.0,(+/-) 20.1,,,2089616.33994321,7707.338075733234
947,PRIN,24033804900,4256,684,135.0,19.8,5.0,2.0,(+/-) 11.6,,,1277645.27888988,5476.344925630489
948,PRIN,24033803602,2155,746,407.0,54.6,10.0,3.0,(+/-) 23.6,,,3452997.664225855,9060.954958268412
949,PRIN,24033801702,4049,1156,55.0,4.8,7.0,2.0,(+/-) 5.7,,,1381034.401951145,5962.236768766733
950,PRIN,24033807000,8170,917,86.0,9.4,8.0,2.0,(+/-) 12,,,3905751.69900949,12872.49183782321
951,PRIN,24033805802,4857,1276,128.0,10.0,10.0,5.0,(+/-) 7.7,,,1048258.570779815,5629.336143533472
952,PRIN,24033801405,4346,1009,288.0,28.5,12.0,1.0,(+/-) 17,,,3435522.07478178,9259.03356925121
953,PRIN,24033800609,3757,709,62.0,8.8,10.0,,(+/-) 9.5,,,16001358.478166305,18114.66704722722
954,PRIN,24033801500,2523,619,56.0,9.0,6.0,,(+/-) 9.1,,,3944263.64542784,13050.240424459595
955,PRIN,24033802201,4378,899,0.0,0.0,14.0,2.0,(+/-) 4.3,,,6635642.404574345,14652.139463795233
956,PRIN,24033803525,2413,612,287.0,46.9,9.0,3.0,(+/-) 24.9,,,2438680.422675,7459.929607475797
957,PRIN,24033806706,3954,685,12.0,1.8,11.0,1.0,(+/-) 3.6,,,6641617.072042145,11352.15304219593
958,PRIN,24033802501,2340,385,236.0,61.3,7.0,4.0,(+/-) 27.4,,,868749.49779425,5919.833580405573
959,PRIN,24033801906,1785,362,9.0,2.6,8.0,2.0,(+/-) 3.7,,,1873910.64194944,6226.790632998896
960,PRIN,24033806708,3870,510,0.0,0.0,6.0,,(+/-) 7.5,,,2638307.99577088,7659.0429395501615
961,PRIN,24033801411,3295,645,15.0,2.4,4.0,,(+/-) 4,,,3583477.98371411,8474.309625438245
962,PRIN,24033800705,5051,1057,13.0,1.2,6.0,,(+/-) 2.1,,,9320049.766493265,14581.018057822197
963,PRIN,24033800211,2900,526,30.0,5.7,7.0,2.0,(+/-) 8.5,,,3009275.1516252,9868.342753422241
964,PRIN,24033803607,4024,1039,71.0,6.8,5.0,1.0,(+/-) 6.1,,,2738003.749440915,9317.04393495838
965,PRIN,24033800411,4553,1207,43.0,3.6,11.0,,(+/-) 6.2,,,34696204.22128931,32175.02086397736
966,PRIN,24033800706,3811,723,169.0,23.4,8.0,,(+/-) 20.2,,,11557589.825420765,16930.69812938097
967,PRIN,24033802901,3941,907,96.0,10.6,9.0,4.0,(+/-) 11.5,,,1864419.34080524,6568.452370922059
968,PRIN,24033806400,3886,594,0.0,0.0,6.0,2.0,(+/-) 6.5,,,2055435.198305735,6537.32696834205
969,PRIN,24033803403,5618,1591,425.0,26.7,9.0,5.0,(+/-) 14.7,,,1993885.528398535,7177.020734123829
970,PRIN,24033803527,3601,828,159.0,19.2,6.0,,(+/-) 19.3,,,1630262.20640831,5602.734126027998
971,PRIN,24033805700,6867,2192,546.0,24.9,8.0,4.0,(+/-) 14.3,,,1279809.489546425,7499.639359824403
972,PRIN,24033802502,2430,616,0.0,0.0,5.0,2.0,(+/-) 6.8,,,1009502.971054945,4257.072136911417
973,PRIN,24033800800,3628,603,119.0,19.7,5.0,,(+/-) 23.2,,,111372385.60543258,54131.881250528786
974,PRIN,24033800105,3712,835,64.0,7.7,6.0,,(+/-) 7.3,,,2078733.174961835,7564.202119937055
975,PRIN,24033803612,3449,811,104.0,12.8,11.0,4.0,(+/-) 12.3,,,1531545.78749377,6081.650743769726
976,PRIN,24033801309,3975,796,188.0,23.6,7.0,,(+/-) 26.3,,,7740362.140074325,19781.169833410124
977,PRIN,24033804002,4788,1795,205.0,11.4,9.0,4.0,(+/-) 11.4,,,2074371.103900815,8524.499157520542
978,PRIN,24033803700,2999,807,48.0,6.0,7.0,3.0,(+/-) 5.4,,,927757.972134795,4202.5892108593325
979,PRIN,24033805909,5134,715,0.0,0.0,9.0,3.0,(+/-) 5.4,,,1185597.905813965,6542.030920344735
980,PRIN,24033801211,3216,547,0.0,0.0,8.0,,(+/-) 7,,,3199209.327388975,11418.470904577269
981,PRIN,24033806800,4074,994,21.0,2.1,3.0,,(+/-) 3.3,,,2370439.0987485,7619.759973085822
982,PRIN,24033800216,3864,632,9.0,1.4,8.0,1.0,(+/-) 2.5,,,3068121.684902885,9216.828824450296
983,PRIN,24033801807,5213,1503,27.0,1.8,8.0,4.0,(+/-) 3.2,,,2959123.736260445,10792.468272558137
984,PRIN,24033801409,2646,470,77.0,16.4,12.0,1.0,(+/-) 17.3,,,2886670.196459565,10662.854338023773
985,PRIN,24033801212,4121,867,46.0,5.3,9.0,1.0,(+/-) 6.9,,,2704135.938005565,9212.641395562645
986,PRIN,24033802405,3957,666,34.0,5.1,7.0,4.0,(+/-) 7.5,,,3983004.815444295,9967.094607445943
987,PRIN,24033800516,3815,699,0.0,0.0,7.0,,(+/-) 5.6,,,2648393.956242685,10278.17817574317
988,PRIN,24033806710,4543,816,140.0,17.2,11.0,1.0,(+/-) 15.3,,,2332148.24779421,6535.141098320115
989,PRIN,24033803521,8329,1666,0.0,0.0,7.0,1.0,(+/-) 2.4,,,5155672.04154552,9867.448587215968
990,PRIN,24033807408,5600,1226,154.0,12.6,16.0,3.0,(+/-) 10.6,,,28503726.547840167,32155.08145084163
991,PRIN,24033801307,3820,657,57.0,8.6,6.0,,(+/-) 10.1,,,8727591.8869119,16820.175496481803
992,PRIN,24033801410,3623,654,109.0,16.6,7.0,,(+/-) 19.3,,,3030115.85945133,9534.254052444094
993,PRIN,24033803509,3591,1080,357.0,33.1,8.0,2.0,(+/-) 14,,,2216300.939988365,8025.262323364663
994,PRIN,24033807102,3102,586,0.0,0.0,11.0,4.0,(+/-) 6.6,,,3651792.00235641,8579.148119385696
995,PRIN,24033801312,5041,1116,36.0,3.2,7.0,,(+/-) 5,,,6343175.01223779,12089.43152645173
996,PRIN,24033802002,4224,755,4.0,0.5,7.0,4.0,(+/-) 0.9,,,1897663.45668436,6685.548758121231
997,PRIN,24033800518,3764,817,8.0,1.0,12.0,1.0,(+/-) 1.6,,,12970537.527100476,19176.29333543427
998,PRIN,24033800517,5168,865,0.0,0.0,11.0,1.0,(+/-) 4.8,,,11841745.76197205,16846.605890979125
999,PRIN,24033800103,2251,463,58.0,12.5,4.0,1.0,(+/-) 18.3,,,2284134.687787235,7657.1292496059195
1000,PRIN,24033803900,3837,1004,167.0,16.6,8.0,6.0,(+/-) 11.8,,,827359.70183643,3889.34593329378
1001,PRIN,24033803801,2537,724,83.0,11.5,9.0,6.0,(+/-) 7.3,,,1249113.721307585,5594.897362106067
1002,PRIN,24033803613,7294,1814,292.0,16.1,7.0,3.0,(+/-) 12.1,,,1607768.406020605,5877.02133683823
1003,PRIN,24033806714,5794,1743,321.0,18.4,11.0,1.0,(+/-) 11.9,,,1757050.024514355,6846.509578708816
1004,PRIN,24033806501,5463,1396,356.0,25.5,10.0,5.0,(+/-) 15.4,,,1571753.943152965,7038.201481945656
1005,PRIN,24033804600,3587,777,148.0,19.0,5.0,1.0,(+/-) 14.1,,,1197092.26547924,4831.439973223135
1006,PRIN,24033803526,3511,442,0.0,0.0,8.0,,(+/-) 8.6,,,2332181.84533642,9336.888282817255
1007,PRIN,24033800511,5406,1125,57.0,5.1,5.0,1.0,(+/-) 6.6,,,4024720.174155185,9325.286064756916
1008,PRIN,24033801311,6866,1351,23.0,1.7,14.0,,(+/-) 4,,,36311927.113377675,34877.895588790394
1009,PRIN,24033800409,6673,1384,120.0,8.7,10.0,,(+/-) 11.5,,,8034384.7221526,13894.370330521426
1010,PRIN,24033801216,4002,744,190.0,25.5,6.0,,(+/-) 25,,,8079437.47727982,13288.71407459632
1011,PRIN,24033801908,3357,491,20.0,4.1,6.0,3.0,(+/-) 7,,,1591900.493985625,6836.727857761239
1012,PRIN,24033801208,5347,1157,15.0,1.3,8.0,,(+/-) 2.2,,,3623443.41991012,8631.081675133359
1013,PRIN,24033803608,6515,1535,118.0,7.7,13.0,4.0,(+/-) 8.1,,,5231122.814182985,10241.457146016946
1014,PRIN,24033801308,3619,678,24.0,3.5,4.0,,(+/-) 6.6,,,2605978.6426645,7477.921156333676
1015,PRIN,24033805907,3566,1064,287.0,27.0,5.0,2.0,(+/-) 16.7,,,232673.638465115,2616.3168992480014
1016,PRIN,24033801005,3722,520,0.0,0.0,10.0,,(+/-) 7.4,,,5196458.61650806,14821.309262516104
1017,PRIN,24033802804,4987,1327,122.0,9.2,9.0,4.0,(+/-) 10.9,,,5302458.863814295,11015.582238527342
1018,PRIN,24033806711,5580,1419,102.0,7.2,9.0,2.0,(+/-) 6,,,1459250.15419931,5159.775248966833
1019,PRIN,24033801106,1671,840,57.0,6.8,7.0,,(+/-) 7.8,,,14789079.546165476,18324.030195603427
1020,PRIN,24033803528,7529,1420,122.0,8.6,5.0,1.0,(+/-) 13.3,,,5748926.104999325,9979.614085248833
1021,PRIN,24033801905,6746,963,57.0,5.9,9.0,4.0,(+/-) 7.1,,,4715898.37969588,9563.42088609468
1022,PRIN,24033800707,3439,547,12.0,2.2,10.0,,(+/-) 3.6,,,15731454.17395182,22652.817364533093
1023,PRIN,24033803803,6276,1761,146.0,8.3,10.0,5.0,(+/-) 9.9,,,2102336.990768655,5855.185327060584
1024,PRIN,24033800605,4878,803,0.0,0.0,8.0,,(+/-) 4.9,,,25108345.97412252,28804.298278504717
1025,PRIN,24033805000,5804,1193,32.0,2.7,8.0,5.0,(+/-) 3.4,,,1868357.35086936,8405.919044513994
1026,PRIN,24033807404,6104,1643,166.0,10.1,8.0,2.0,(+/-) 13.1,,,6704583.78354356,14815.588298710678
1027,PRIN,24033801701,4539,972,94.0,9.7,6.0,2.0,(+/-) 11.1,,,2167663.39568889,6644.1925199843245
1028,PRIN,24033802301,3306,496,119.0,24.0,8.0,3.0,(+/-) 25.2,,,1612976.030807655,7310.455929069026
1029,PRIN,24033801302,3176,869,34.0,3.9,6.0,,(+/-) 7.4,,,28382123.516049877,27864.17221106745
1030,PRIN,24033807500,7417,1561,134.0,8.6,13.0,7.0,(+/-) 8.1,,,3126706.49397817,10269.205677292339
1031,PRIN,24033800900,1604,350,0.0,0.0,4.0,,(+/-) 10.8,,,82339068.7449723,56178.263412874665
1032,PRIN,24033801004,5404,1085,22.0,2.0,16.0,,(+/-) 3.1,,,36739138.786156304,36975.23347784335
1033,PRIN,24033803100,2616,435,36.0,8.3,4.0,2.0,(+/-) 11.5,,,2234974.212438455,6477.957236716442
1034,PRIN,24033803605,7569,1876,300.0,16.0,13.0,6.0,(+/-) 19.2,,,3107113.663934205,10500.697083399016
1035,PRIN,24033800410,6635,1328,46.0,3.5,5.0,,(+/-) 4.3,,,14425427.23406715,21029.066671938926
1036,PRIN,24033801808,3654,975,286.0,29.3,5.0,2.0,(+/-) 20.1,,,1173543.57450353,6969.338078664898
1037,PRIN,24033801210,4352,673,66.0,9.8,9.0,,(+/-) 11.1,,,5364554.164037015,12658.722734963469
1038,PRIN,24033803514,5408,1141,159.0,13.9,6.0,2.0,(+/-) 16.4,,,4420465.71837497,9436.859627228458
1039,PRIN,24033803200,2938,736,180.0,24.4,7.0,3.0,(+/-) 21.8,,,1551402.835912405,6514.660175278041
1040,PRIN,24033806100,4499,1017,11.0,1.1,8.0,4.0,(+/-) 2,,,1374708.50584446,6065.047695721989
1041,PRIN,24033807305,3618,652,332.0,50.9,9.0,2.0,(+/-) 35.9,,,3034651.49967359,7428.176514490591
1042,PRIN,24033807304,2007,472,111.0,23.6,3.0,1.0,(+/-) 27.9,,,1776552.11373602,6094.982804671929
1043,PRIN,24033801214,3991,676,90.0,13.3,6.0,,(+/-) 13.5,,,6273545.56120167,15678.189442580611
1044,PRIN,24033802106,5495,1437,207.0,14.4,5.0,,(+/-) 9.7,,,1088223.7656507,4589.960011996257
1045,PRIN,24033800401,2495,406,3.0,0.8,4.0,,(+/-) 2.2,,,4947072.451450545,11340.373232033291
1046,PRIN,24033803606,5417,1179,317.0,26.9,10.0,3.0,(+/-) 19.8,,,3318941.38294054,8805.599848104768
1047,PRIN,24033801404,5826,760,97.0,12.8,8.0,,(+/-) 20.4,,,5237378.219417545,14341.770426003912
1048,PRIN,24033802805,5633,1346,57.0,4.2,7.0,4.0,(+/-) 5,,,1940977.890246095,5792.724513942366
1049,PRIN,24033800507,3034,588,33.0,5.6,12.0,,(+/-) 9.3,,,40673788.67808388,35534.7161751964
1050,PRIN,24033803512,5956,952,0.0,0.0,11.0,3.0,(+/-) 4.1,,,5432199.09850914,11854.621100449116
1051,PRIN,24033800701,8870,1901,0.0,0.0,9.0,,(+/-) 2.1,,,27451287.80552921,27244.44795314524
1052,PRIN,24033803516,4886,930,18.0,1.9,9.0,2.0,(+/-) 3.1,,,3739110.677262685,9782.261414843204
1053,PRIN,24033807409,4013,1225,202.0,16.5,6.0,2.0,(+/-) 13.4,,,2303064.189273655,9608.872753325526
1054,PRIN,24033800412,4664,1358,103.0,7.6,6.0,2.0,(+/-) 11.3,,,2178703.61002644,7127.300391244364
1055,PRIN,24033804101,2744,666,22.0,3.3,10.0,3.0,(+/-) 4.5,,,1394786.406255845,6580.524008415621
1056,PRIN,24033803513,5801,1366,122.0,8.9,6.0,,(+/-) 16.2,,,2498430.196434505,7227.816920352463
1057,PRIN,24033801904,3171,369,0.0,0.0,15.0,3.0,(+/-) 10.3,,,3835195.967363615,13861.383428128589
1058,PRIN,24033800203,4767,1108,31.0,2.8,6.0,,(+/-) 2.9,,,10833491.125383295,18001.077322230227
1059,PRIN,24033801407,7050,1469,53.0,3.6,11.0,1.0,(+/-) 5.7,,,5889156.95032178,10726.28769420493
1060,PRIN,24033807410,4877,906,433.0,47.8,4.0,2.0,(+/-) 17.1,,,1200813.778203855,5054.277060796667
1061,PRIN,24033804700,3470,619,12.0,1.9,5.0,1.0,(+/-) 3.2,,,1063582.332771845,5008.000527187908
1062,PRIN,24033800109,4462,1383,314.0,22.7,6.0,,(+/-) 19.8,,,877266.232250015,5870.558959948577
1063,PRIN,24033802103,2945,812,72.0,8.9,9.0,2.0,(+/-) 14,,,1901280.998992825,7421.343195102467
1064,PRIN,24033800108,3578,836,267.0,31.9,4.0,,(+/-) 18.3,,,915950.971885605,4153.969917240584
1065,PRIN,24033800210,3350,977,71.0,7.3,5.0,2.0,(+/-) 10.3,,,938444.182041225,4147.866313419456
1066,PRIN,24033802408,2124,287,22.0,7.7,8.0,3.0,(+/-) 8.9,,,548905.040844965,3381.3152401573097
1067,PRIN,24033805904,4000,897,257.0,28.7,11.0,4.0,(+/-) 18.5,,,2548375.13296518,7824.162053484589
1068,PRIN,24033800408,7312,1699,54.0,3.2,8.0,2.0,(+/-) 4,,,10688983.489297185,14240.048941608822
1069,PRIN,24033803610,4059,951,191.0,20.1,5.0,2.0,(+/-) 17.2,,,1280166.0005234,6101.8951413792065
1070,PRIN,24033807405,7140,1851,13.0,0.7,8.0,2.0,(+/-) 1.2,,,7119939.615345505,11037.372171575991
1071,PRIN,24033801704,5227,1042,122.0,11.7,7.0,2.0,(+/-) 15.2,,,2342928.078094355,6885.000607681949
1072,PRIN,24033802600,3365,598,103.0,17.2,6.0,2.0,(+/-) 17.8,,,916119.22916904,4225.522899133145
1073,PRIN,24033801215,2863,601,26.0,4.3,10.0,,(+/-) 4.8,,,6896458.87317075,11496.14647760351
1074,PRIN,24033806601,5232,1390,131.0,9.4,11.0,7.0,(+/-) 9.3,,,1041939.057050495,4340.40318634864
1075,PRIN,24033804801,2587,392,13.0,3.3,4.0,1.0,(+/-) 5.4,,,323143.06601748,3108.664362081239
1076,PRIN,24033801313,3319,733,7.0,0.9,11.0,,(+/-) 1.8,,,5346144.660997845,12204.392362060846
1077,PRIN,24033801209,4225,838,21.0,2.5,6.0,,(+/-) 3.3,,,2921045.615242055,8483.15937719914
1078,PRIN,24033805500,3816,1026,315.0,30.7,11.0,7.0,(+/-) 15.5,,,1008212.33311554,5299.648029275986
1079,PRIN,24033806602,4845,1625,554.0,34.1,6.0,3.0,(+/-) 17.4,,,1639399.855853415,5425.225321943993
1080,PRIN,24033803519,6417,1228,17.0,1.4,10.0,4.0,(+/-) 2.2,,,3227954.113653745,8947.51759129379
1081,PRIN,24033804001,5799,1848,79.0,4.3,8.0,4.0,(+/-) 5.5,,,836567.88585729,4597.657551462018
1082,PRIN,24033800106,3505,1081,441.0,40.8,6.0,,(+/-) 32.8,,,2287516.574010845,9018.146727172505
1083,PRIN,24033800217,4417,980,28.0,2.9,4.0,1.0,(+/-) 3.9,,,2912908.72360778,9279.093205665646
1084,PRIN,24033805908,2588,638,151.0,23.7,5.0,1.0,(+/-) 23.8,,,1016521.52247268,4244.767291929319
1085,PRIN,24033804300,3613,1022,149.0,14.6,11.0,5.0,(+/-) 14,,,3479414.57109636,9927.230845305341
1086,PRIN,24033800606,4429,803,29.0,3.6,6.0,,(+/-) 6.4,,,2082425.53603364,8040.691281459269
1087,PRIN,24033803001,3467,1064,179.0,16.8,6.0,3.0,(+/-) 13.2,,,1243520.328581715,5454.291181683649
1088,PRIN,24033800218,7105,2342,787.0,33.6,7.0,1.0,(+/-) 26.3,,,2086525.28080462,7418.024104467724
1089,PRIN,24033802803,5853,1142,152.0,13.3,12.0,5.0,(+/-) 20.8,,,4309881.204202945,8662.482718892265
1090,PRIN,24033807301,3807,677,226.0,33.4,7.0,1.0,(+/-) 21.7,,,3814439.62331549,12670.834791155832
1091,PRIN,24033806900,4969,1116,123.0,11.0,12.0,2.0,(+/-) 12.8,,,1736822.13652798,5396.890298033268
1092,PRIN,24033801217,4288,662,66.0,9.9,7.0,,(+/-) 8.5,,,4054923.849854025,11179.13219780574
1093,PRIN,24033800213,3688,631,9.0,1.4,9.0,1.0,(+/-) 2.6,,,2397081.38754633,9540.809717058615
1094,PRIN,24033801003,5662,1178,97.0,8.2,8.0,,(+/-) 12.3,,,62388454.34830129,45528.65864873033
1095,PRIN,24033800209,4000,1057,303.0,28.7,5.0,1.0,(+/-) 17,,,721737.89128262,5340.674191937582
1096,PRIN,24033805101,4056,957,194.0,20.3,9.0,5.0,(+/-) 15.4,,,1202645.58669894,6029.527146920717
1097,PRIN,24033800519,4170,1013,18.0,1.8,4.0,,(+/-) 3,,,3127260.763537875,7575.521981327234
1098,PRIN,24033800607,6593,1415,35.0,2.5,8.0,,(+/-) 3.4,,,16571796.594753075,24349.127900146097
1099,PRIN,24033800413,4414,967,33.0,3.4,6.0,2.0,(+/-) 4.6,,,1486616.493745935,5178.415230270575
1100,PRIN,24033980000,14109,226,0.0,0.0,9.0,1.0,(+/-) 31.3,,,5387723.69247868,14103.678207856236
1101,PRIN,24033806000,6339,1568,198.0,12.6,7.0,3.0,(+/-) 11.1,,,1521168.87579602,5361.3725530406655
1102,PRIN,24033802406,2243,313,97.0,31.0,5.0,4.0,(+/-) 24.3,,,897435.13471717,4885.16197201793
1103,PRIN,24033800515,4518,861,49.0,5.7,6.0,1.0,(+/-) 8.7,,,3187125.20884904,10605.431483475273
1104,PRIN,24033800514,6994,2050,92.0,4.5,10.0,1.0,(+/-) 6.8,,,7169802.903823415,11047.510443458137
1105,PRIN,24033801207,4695,914,40.0,4.4,12.0,,(+/-) 5.3,,,8136184.799185885,14037.094825716578
1106,PRIN,24033802407,3345,345,0.0,0.0,8.0,5.0,(+/-) 11.3,,,1410795.351335215,5534.50539903731
1107,PRIN,24033805601,6955,2475,950.0,38.4,8.0,4.0,(+/-) 13.2,,,523658.494217055,4581.128544796421
1108,PRIN,24033802700,2391,474,32.0,6.8,9.0,2.0,(+/-) 8.4,,,1112614.801480575,6026.53195081505
1109,PRIN,24033807407,7152,1725,421.0,24.4,7.0,2.0,(+/-) 19.6,,,5965899.16740794,13904.985800273613
1110,PRIN,24033800403,4008,929,137.0,14.8,5.0,,(+/-) 13,,,3231519.59332814,7430.960868791267
1111,PRIN,24033803508,3678,1341,484.0,36.1,10.0,3.0,(+/-) 16.6,,,2192534.171437915,6485.969475131068
1112,PRIN,24033805602,6326,2585,985.0,38.1,7.0,4.0,(+/-) 18.9,,,285300.748573255,2686.5285681536966
